approval_rate,default_rate,expected_profit,npv,cumulative_reward,capital_usage_mean,reward_volatility,stability_index,threshold_volatility,controller,controller_type,scenario_name,seed,run_id,experiment_group,ablation_name
0.5894521482155035,0.05823370613189356,401334.89138867904,393972.057170906,491069.63664270844,0.550194330316283,39570.63445511224,2.5270626643798145e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,74001,1,ablation,no_risk_aware_shaping
0.5928047662694775,0.05450328565906455,381465.92590662,374229.0351504723,465332.7051848006,0.5436194068738103,36588.70377399164,2.733009280908174e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,74002,2,ablation,no_risk_aware_shaping
0.5890917494800092,0.05492349941153393,424264.618325038,416356.68159052276,518787.5004012325,0.5586147012459822,35089.66470927117,2.849760779070662e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,base_market,74003,3,ablation,no_risk_aware_shaping
0.5627044711014176,0.07131782945736434,327131.6799323311,320673.59957147384,399051.15593751805,0.5608668091192749,29159.702703864,3.429272641867759e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,74100,0,ablation,no_risk_aware_shaping
0.5645724258289704,0.06452859350850078,338439.48323049396,332111.02966929873,413764.37811340886,0.5442694333520166,29174.6052123098,3.4275210153244016e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,74101,1,ablation,no_risk_aware_shaping
0.5622149837133551,0.06913866357667053,345718.05325943633,338884.46626314986,422973.3924780463,0.5598901928060779,29017.82265489423,3.446039185987936e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,74102,2,ablation,no_risk_aware_shaping
0.5725338491295938,0.06794294294294294,350180.795429041,343209.7203278213,427963.6963141116,0.566784250472989,23201.818827326548,4.3098211792365275e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,drift,74103,3,ablation,no_risk_aware_shaping
0.5663760896637609,0.07255936675461741,315379.3753202765,308643.29928912927,384083.2310956371,0.5756398147451566,24318.082720146595,4.1119971978695254e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,74200,0,ablation,no_risk_aware_shaping
0.5621744054360136,0.07131345688960515,354389.33155427285,347183.835123244,433727.5419403588,0.6160937627687662,24002.200428187083,4.166111110857095e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,74201,1,ablation,no_risk_aware_shaping
0.5695631528964862,0.07294706127553147,330712.1511443367,323705.967586281,402947.9330775302,0.5891949283605598,23646.26216707447,4.2288193573307664e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,74202,2,ablation,no_risk_aware_shaping
0.571203953279425,0.06960283130161227,345092.40503847325,337806.78205172525,421080.8846105557,0.6337323810760783,24779.300352538783,4.0354635971857717e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,adverse_stress,74203,3,ablation,no_risk_aware_shaping
0.5376962193234579,0.060032894736842105,343556.7348995537,336717.2685784586,421519.21282241924,0.4998905685890436,29134.470796675207,3.432242461357841e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,74300,0,ablation,no_risk_aware_shaping
0.5490885130683066,0.0612,354726.5997352841,347751.81247810164,434864.064582431,0.4996794492870001,30027.612725019848,3.330157170953155e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,74301,1,ablation,no_risk_aware_shaping
0.5654347826086956,0.06074586697424068,366039.1040204547,358822.92590440065,448199.5469188099,0.5229465181835785,24681.80493126131,4.051403407290547e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,74302,2,ablation,no_risk_aware_shaping
0.5709745762711864,0.059369202226345084,378731.1702341034,371130.9972078381,463680.97446435527,0.526250412631292,26049.80118827782,3.838653532275905e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,class_imbalance_shift,74303,3,ablation,no_risk_aware_shaping
0.5583744948361024,0.05066344993968637,396449.4858759213,388848.20995464845,486556.0004970346,0.5497572028225798,33116.74465028867,3.0195292902932738e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,74400,0,ablation,no_risk_aware_shaping
0.5789473684210527,0.0641945773524721,365036.67845142854,357714.300263903,446327.85661398363,0.5165724068672353,37202.34777902961,2.6879301452641567e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,74401,1,ablation,no_risk_aware_shaping
0.5741022850924918,0.05155420773313116,415797.7673990943,407695.4350311109,509598.01067274355,0.5656052124360389,38344.69465664079,2.607854699085019e-05,0.0,ppo__no_risk_aware_shaping,agent_ablation,noise,74402,2,ablation,no_risk_aware_shaping
