controller,scenario_name,interactive_week,cumulative_profit_mean,cumulative_profit_ci_lower,cumulative_profit_ci_upper
constraint_aware_weekly,class_imbalance_shift,12,78659.03503818797,74774.7545700888,83602.1162676637
constraint_aware_weekly,class_imbalance_shift,13,99963.67832821142,95692.73430200275,105296.44666234497
constraint_aware_weekly,class_imbalance_shift,14,121729.57214021205,113929.82644599325,128113.63235449986
constraint_aware_weekly,class_imbalance_shift,15,142798.04170807233,134267.83334319302,151964.69511069462
constraint_aware_weekly,class_imbalance_shift,16,162475.77112510204,153083.66113593802,173742.9254450941
constraint_aware_weekly,class_imbalance_shift,17,182379.52674027413,173712.9337007867,194436.5901380982
constraint_aware_weekly,class_imbalance_shift,18,203875.98735397262,195067.27866064635,213756.29947553246
constraint_aware_weekly,class_imbalance_shift,19,226487.01419803654,215831.6600489971,235965.62055423058
constraint_aware_weekly,class_imbalance_shift,20,250098.22049544204,240972.7005410779,260638.44109363298
constraint_aware_weekly,class_imbalance_shift,21,272616.1068453831,261560.06934542643,282636.85780612926
constraint_aware_weekly,class_imbalance_shift,22,290462.0698384025,278862.70079046465,300883.08353234193
constraint_aware_weekly,class_imbalance_shift,23,311576.5077508668,297536.2487541991,326401.17040564853
constraint_aware_weekly,class_imbalance_shift,24,330161.0150856389,313824.808947775,344584.1757700283
constraint_aware_weekly,class_imbalance_shift,25,533107.9795226416,510950.6052833199,550378.1076877435
constraint_aware_weekly,drift,0,0.0,0.0,0.0
constraint_aware_weekly,drift,1,0.0,0.0,0.0
constraint_aware_weekly,drift,2,0.0,0.0,0.0
constraint_aware_weekly,drift,3,0.0,0.0,0.0
constraint_aware_weekly,drift,4,37.86579066993003,-924.3411672391285,1056.0396321247897
constraint_aware_weekly,drift,5,250.93932575738756,-1099.3297100995833,1682.2451303839848
constraint_aware_weekly,drift,6,2583.9326159491743,880.6187404727408,4331.592564553813
constraint_aware_weekly,drift,7,8126.387923097318,5718.32883565739,11488.672759294457
constraint_aware_weekly,drift,8,15359.351807479014,11917.771062729546,19550.019720224813
constraint_aware_weekly,drift,9,27041.919821832085,22504.118094945505,31488.124695784452
constraint_aware_weekly,drift,10,40577.312910463734,36147.64781553543,45112.908390101955
constraint_aware_weekly,drift,11,60924.539643551434,55072.07169735239,67563.14961984848
constraint_aware_weekly,drift,12,82122.03322992568,74579.18166331295,90412.37401343671
constraint_aware_weekly,drift,13,104759.1751190534,96468.85530142648,114082.2075878122
constraint_aware_weekly,drift,14,124964.47256611788,116105.54521037544,136051.22678743218
constraint_aware_weekly,drift,15,149816.51553764267,140734.75086714324,161521.94078712582
constraint_aware_weekly,drift,16,170732.28680490746,159962.5670674424,182217.79068896978
constraint_aware_weekly,drift,17,191944.71493515096,179991.61386017295,204823.86044928813
constraint_aware_weekly,drift,18,207685.47141625584,194391.57595656233,222080.27572352558
constraint_aware_weekly,drift,19,230919.2149793156,218940.8579256227,244188.58864404898
constraint_aware_weekly,drift,20,252170.82004969462,240247.45337487207,266271.6910071828
constraint_aware_weekly,drift,21,266741.99867263087,255718.3724656213,278162.97461804614
constraint_aware_weekly,drift,22,283355.05778270046,270009.85864438355,298305.6908100094
constraint_aware_weekly,drift,23,303279.3706173065,289456.3337861554,317319.24297788774
constraint_aware_weekly,drift,24,325528.6811533793,311526.001704618,340967.06146386696
constraint_aware_weekly,drift,25,524417.9946586713,507524.2355293397,542635.652412139
constraint_aware_weekly,noise,0,0.0,0.0,0.0
constraint_aware_weekly,noise,1,0.0,0.0,0.0
constraint_aware_weekly,noise,2,0.0,0.0,0.0
constraint_aware_weekly,noise,3,0.0,0.0,0.0
constraint_aware_weekly,noise,4,-390.9138352285376,-1089.5118995061712,356.14273507552025
constraint_aware_weekly,noise,5,566.0375159141136,-1975.6149067341719,2251.827068552377
constraint_aware_weekly,noise,6,2637.141444305836,-328.5327718989118,5090.541589988453
constraint_aware_weekly,noise,7,7927.627069158861,4534.158944430036,11059.71507064196
constraint_aware_weekly,noise,8,15157.62907697734,12609.782413323997,17720.729296852725
constraint_aware_weekly,noise,9,24736.181854487262,20805.10702395207,28025.48674567273
constraint_aware_weekly,noise,10,40333.07789071021,35987.05101016789,44477.831902918675
constraint_aware_weekly,noise,11,57568.576251818886,50386.81393976136,63452.22476144513
constraint_aware_weekly,noise,12,77172.30946328628,70698.85836325548,82421.10946102616
constraint_aware_weekly,noise,13,98238.4945264302,91271.7486123369,104387.20536557076
constraint_aware_weekly,noise,14,119609.78613072343,112023.28106596162,125944.68627011718
constraint_aware_weekly,noise,15,141601.43545685356,135082.766843777,148731.47319284838
constraint_aware_weekly,noise,16,160721.9998901539,152599.4947916011,168741.2836645018
constraint_aware_weekly,noise,17,177716.1088754506,167097.0352828167,187276.91176641444
constraint_aware_weekly,noise,18,197619.87993994987,185071.03620174457,210260.71764324862
constraint_aware_weekly,noise,19,216643.0684550881,202357.8594364899,231927.50421181435
constraint_aware_weekly,noise,20,240170.80713262258,225457.40671274206,255905.13879633028
constraint_aware_weekly,noise,21,257537.78701778513,241187.15989550075,272654.14244397235
constraint_aware_weekly,noise,22,277710.1604650339,262480.76945775363,294504.4271918721
constraint_aware_weekly,noise,23,295911.0225872018,279149.0916729163,312008.2338226293
constraint_aware_weekly,noise,24,318035.6853220908,300766.27062837087,335802.2862563192
constraint_aware_weekly,noise,25,535834.5831154954,514801.66478932335,554925.6833922921
constraint_aware_weekly,split_policy_dynamics,0,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,1,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,2,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,3,0.0,0.0,0.0
constraint_aware_weekly,split_policy_dynamics,4,287.4270397938313,-668.4786964812554,1111.0933102164684
constraint_aware_weekly,split_policy_dynamics,5,1569.970744135485,39.00587586764583,3347.4375930999245
constraint_aware_weekly,split_policy_dynamics,6,4653.6690232234,2942.354522311564,6516.278660815121
constraint_aware_weekly,split_policy_dynamics,7,7844.762322309159,5383.887660656549,10548.496507908823
constraint_aware_weekly,split_policy_dynamics,8,19272.28870546877,15400.771420565668,22579.671127655114
constraint_aware_weekly,split_policy_dynamics,9,31310.84938122649,27554.50641270308,35156.684280903595
constraint_aware_weekly,split_policy_dynamics,10,50894.820604674984,44688.639823775426,56962.84943676606
constraint_aware_weekly,split_policy_dynamics,11,71459.28530141876,63711.449159312186,76926.4051626911
constraint_aware_weekly,split_policy_dynamics,12,95827.23961616312,82517.50008743156,105605.4122715997
constraint_aware_weekly,split_policy_dynamics,13,121051.73581028433,110229.99331440817,129351.88751288671
constraint_aware_weekly,split_policy_dynamics,14,142683.23606420666,133306.1648006941,151290.96064270192
constraint_aware_weekly,split_policy_dynamics,15,163672.4934621938,154979.75353297635,172529.92216064193
constraint_aware_weekly,split_policy_dynamics,16,186646.01676420387,175902.13028804553,194964.8773260171
constraint_aware_weekly,split_policy_dynamics,17,206381.42746046174,197511.26628175104,217632.30574610617
constraint_aware_weekly,split_policy_dynamics,18,227571.4102729673,217360.82852224074,239920.70169151286
constraint_aware_weekly,split_policy_dynamics,19,251385.23057705004,241376.0108354983,260520.71872932272
constraint_aware_weekly,split_policy_dynamics,20,275020.47116080095,259364.8219896585,284947.14626158256
constraint_aware_weekly,split_policy_dynamics,21,296740.70560997905,282314.7440581297,305789.6611965192
constraint_aware_weekly,split_policy_dynamics,22,317927.847094207,304222.1101546971,328770.7641990499
constraint_aware_weekly,split_policy_dynamics,23,341605.71881466,327663.0940363321,353114.2508651262
constraint_aware_weekly,split_policy_dynamics,24,365823.8398274589,350094.4574209473,378072.39640170016
constraint_aware_weekly,split_policy_dynamics,25,577457.044859453,556436.917073072,594115.2855015894
double_dqn,adverse_stress,0,0.0,0.0,0.0
double_dqn,adverse_stress,1,0.0,0.0,0.0
double_dqn,adverse_stress,2,0.0,0.0,0.0
double_dqn,adverse_stress,3,0.0,0.0,0.0
double_dqn,adverse_stress,4,262.15815061484574,-56.92541025849903,576.4020484126146
double_dqn,adverse_stress,5,270.64018927205166,-1130.8663358166798,1540.1783781019776
double_dqn,adverse_stress,6,2320.6340833601735,581.4911024974399,4135.350169970934
double_dqn,adverse_stress,7,4707.967751914249,2236.343706371144,8030.468206522755
double_dqn,adverse_stress,8,11680.262829412444,7097.919133689203,16965.11086301465
double_dqn,adverse_stress,9,18010.14828365709,11462.816495636831,25446.2823896451
double_dqn,adverse_stress,10,24933.55657306951,17970.069010263273,34057.120404119414
double_dqn,adverse_stress,11,32875.69139112061,22418.429773358366,45626.58434821059
double_dqn,adverse_stress,12,45556.43195897759,31094.06669098382,62430.78687395572
double_dqn,adverse_stress,13,58342.52645940122,39732.801214039326,78285.06508600975
double_dqn,adverse_stress,14,69822.15996384042,47777.30002825967,93460.91947396066
double_dqn,adverse_stress,15,80684.72451887136,56260.18797665329,105768.56945854652
double_dqn,adverse_stress,16,90591.91661419178,65007.41632504699,118863.78694042437
double_dqn,adverse_stress,17,99686.48407028649,71590.24496973309,128920.51011285899
double_dqn,adverse_stress,18,105923.07902615647,74766.87410994661,137520.1302927551
double_dqn,adverse_stress,19,115249.60094648723,82080.0880183748,149858.45654683412
double_dqn,adverse_stress,20,124557.6747595964,90280.10627023851,160428.5747894023
double_dqn,adverse_stress,21,134334.79413721393,96144.82978972585,172853.39642064666
double_dqn,adverse_stress,22,141404.36963752893,101209.38223133866,180461.15064350032
double_dqn,adverse_stress,23,148899.3860238278,106344.98175280196,189646.47599651554
double_dqn,adverse_stress,24,155840.116242676,111810.24414478014,199010.1707638052
double_dqn,adverse_stress,25,230768.71116095353,165917.63863669793,294883.69317210297
double_dqn,base_market,0,0.0,0.0,0.0
double_dqn,base_market,1,0.0,0.0,0.0
double_dqn,base_market,2,0.0,0.0,0.0
double_dqn,base_market,3,0.0,0.0,0.0
double_dqn,base_market,4,561.5940116155965,177.6082906842563,971.4171156611363
double_dqn,base_market,5,1174.0798944696983,-192.91521798993324,2383.793172939764
double_dqn,base_market,6,2989.9207233886737,583.240912253052,5418.349023718386
double_dqn,base_market,7,5571.435265360604,2795.9341379578814,9170.072803274215
double_dqn,base_market,8,9727.890143267077,5755.22284093911,13987.463439533483
double_dqn,base_market,9,14423.867951157385,9307.653631656282,21258.061834159034
double_dqn,base_market,10,22113.912486382895,14813.307077186797,28902.59732825757
double_dqn,base_market,11,29924.686696459958,19175.752981040478,40562.96775129595
double_dqn,base_market,12,39356.720144569736,24928.16086237155,51607.55093328266
double_dqn,base_market,13,49277.274711033155,33030.01033987751,64925.82248263542
double_dqn,base_market,14,60108.932751470995,41417.45960775993,78774.73644706895
double_dqn,base_market,15,70842.00714547113,47798.00635559018,93690.96530767411
double_dqn,base_market,16,82895.17820480856,56521.81043315801,107862.43361180501
double_dqn,base_market,17,94057.72874412377,65630.50597737984,121690.22211500246
double_dqn,base_market,18,104182.9033406647,71741.475737789,134697.97949656626
double_dqn,base_market,19,114068.56442389438,77373.611131487,147948.8316397832
double_dqn,base_market,20,123235.23111733618,84704.74250442864,161405.47559214509
double_dqn,base_market,21,132372.6189935274,91973.45775659652,172268.32002247934
double_dqn,base_market,22,140770.4688634265,99068.4613083234,183434.03043294454
double_dqn,base_market,23,150778.52287773552,107727.67408379845,197189.9228379753
double_dqn,base_market,24,160290.5189987239,114878.6123794281,209180.01081011054
double_dqn,base_market,25,263056.8094640306,187545.8429727153,339122.91052406945
double_dqn,class_imbalance_shift,0,0.0,0.0,0.0
double_dqn,class_imbalance_shift,1,0.0,0.0,0.0
double_dqn,class_imbalance_shift,2,0.0,0.0,0.0
double_dqn,class_imbalance_shift,3,0.0,0.0,0.0
double_dqn,class_imbalance_shift,4,493.44981614317015,269.0353439415939,703.5989924996387
double_dqn,class_imbalance_shift,5,1506.5621782326373,522.7871078888122,2562.7085953803876
double_dqn,class_imbalance_shift,6,3271.9935036662846,1893.297090398079,4938.186064422277
double_dqn,class_imbalance_shift,7,5136.646596028281,3118.6556277148943,7542.968266484635
double_dqn,class_imbalance_shift,8,9596.415407172295,5408.1440949798925,14210.47738735587
double_dqn,class_imbalance_shift,9,16110.585492978169,10382.037779860622,22723.86109766061
double_dqn,class_imbalance_shift,10,21259.564909465407,12658.220379168848,29612.613195999285
double_dqn,class_imbalance_shift,11,28229.946660856014,17085.19628915178,39043.067256450704
double_dqn,class_imbalance_shift,12,40431.84247474811,27514.8126175438,55286.29024627811
double_dqn,class_imbalance_shift,13,47978.73833571002,33470.25623954407,64034.527626341216
double_dqn,class_imbalance_shift,14,58560.47097163769,42093.73267425225,78087.99572034841
double_dqn,class_imbalance_shift,15,65762.54854782687,47515.59929768319,85476.01193545345
double_dqn,class_imbalance_shift,16,76293.0648421389,54411.358266200084,98847.48084761533
double_dqn,class_imbalance_shift,17,89474.99466180163,63137.145949012396,118024.0098968458
double_dqn,class_imbalance_shift,18,97892.69085015338,69447.92806038645,126817.50395216177
double_dqn,class_imbalance_shift,19,107036.81784292898,76347.81931418656,137803.41540798024
double_dqn,class_imbalance_shift,20,117499.63173692087,82383.11731781843,150081.93435922507
double_dqn,class_imbalance_shift,21,127958.5432604433,91882.73256644513,163780.97910057494
double_dqn,class_imbalance_shift,22,135746.8062553848,99490.91762379951,173264.8997959567
double_dqn,class_imbalance_shift,23,142977.1325494354,104329.38945773404,182603.54619116307
double_dqn,class_imbalance_shift,24,151585.4019311767,110533.26467774142,194327.031348957
double_dqn,class_imbalance_shift,25,248030.65384970265,176036.99447180144,313369.31363602675
double_dqn,drift,0,0.0,0.0,0.0
double_dqn,drift,1,0.0,0.0,0.0
double_dqn,drift,2,0.0,0.0,0.0
double_dqn,drift,3,0.0,0.0,0.0
double_dqn,drift,4,322.4552985625937,52.294166028058065,585.8745466895043
double_dqn,drift,5,819.3326650037264,-565.3292226506989,2317.5182485306873
double_dqn,drift,6,2404.4180825681815,-455.7380301523355,5178.185053976777
double_dqn,drift,7,4320.449670765371,2204.6761725319484,6674.815727430334
double_dqn,drift,8,8813.028019185183,6028.731889094464,12662.753453408946
double_dqn,drift,9,14426.98319427631,10326.619128973298,18789.86854955672
double_dqn,drift,10,21790.866411528026,14467.06879716205,29572.004736066345
double_dqn,drift,11,31867.686396007517,21707.21855100498,42123.22321773528
double_dqn,drift,12,43099.84596941805,28764.229295469468,56859.320604453904
double_dqn,drift,13,53380.910867127466,36351.04622444518,70393.55256227053
double_dqn,drift,14,64748.09703808295,42990.50736791733,84068.84095053194
double_dqn,drift,15,75356.93550482685,49261.65323554071,100615.40621223515
double_dqn,drift,16,86397.79706183549,56781.86690292429,113585.69160942924
double_dqn,drift,17,96736.18205720304,62813.04679316535,127422.59678752476
double_dqn,drift,18,104787.36885454158,67499.39325852302,138634.87865492832
double_dqn,drift,19,114553.45032844176,73211.81612673892,150399.7501281934
double_dqn,drift,20,123321.41762518008,79765.08938234391,160502.93506739062
double_dqn,drift,21,132454.22707281905,87361.77296045083,172386.6827263515
double_dqn,drift,22,141964.44780202385,93055.63958671616,184495.77145259918
double_dqn,drift,23,149972.9274536818,96129.40970566073,192943.98534619293
double_dqn,drift,24,157760.13933441797,103826.81405533945,201890.877779691
double_dqn,drift,25,240280.44545678303,162949.90616046634,308496.03418256354
double_dqn,noise,0,0.0,0.0,0.0
double_dqn,noise,1,0.0,0.0,0.0
double_dqn,noise,2,0.0,0.0,0.0
double_dqn,noise,3,0.0,0.0,0.0
double_dqn,noise,4,-3.2145840796854728,-760.2871366019936,550.8656538746216
double_dqn,noise,5,822.7766568544075,-492.7610400171363,1990.7447764236274
double_dqn,noise,6,2758.586100992869,1179.5735286588672,4347.43156307329
double_dqn,noise,7,5832.746884718176,3462.1313241749394,8183.647914331006
double_dqn,noise,8,10553.365106719188,6727.594531185003,15232.163721659423
double_dqn,noise,9,15901.382320792278,11594.22729794637,20763.19782058726
double_dqn,noise,10,24164.78325523656,17809.508600783334,31037.216892365213
double_dqn,noise,11,36542.657702122124,27765.43877965861,46441.55869753599
double_dqn,noise,12,49667.28915875501,37770.58235646624,62280.346718937864
double_dqn,noise,13,63459.66671878227,48318.54337582867,81369.41619283511
double_dqn,noise,14,73159.16103771712,55208.10344960059,93664.78332633992
double_dqn,noise,15,84807.92436527579,63812.26815654597,107869.32126678992
double_dqn,noise,16,96419.62987485852,73799.69285023444,123011.44328706477
double_dqn,noise,17,106200.17819205915,80637.16779116435,134915.9441212321
double_dqn,noise,18,117721.47937234078,87971.35380428642,150227.03474910036
double_dqn,noise,19,129820.66202514252,97083.96701417553,165140.68484501186
double_dqn,noise,20,141322.85812991028,106260.42641893658,178319.0865499844
double_dqn,noise,21,151742.64946853157,115429.89809833211,188898.10313271653
double_dqn,noise,22,161990.6884611693,123433.9274400568,200819.99711716248
double_dqn,noise,23,173299.45913380364,134130.2303199398,213647.2938222167
double_dqn,noise,24,183171.02769828463,143880.86166763355,225298.9380092674
double_dqn,noise,25,303317.70078638993,238922.72550773356,367683.2326478314
double_dqn,split_policy_dynamics,0,0.0,0.0,0.0
double_dqn,split_policy_dynamics,1,0.0,0.0,0.0
double_dqn,split_policy_dynamics,2,0.0,0.0,0.0
double_dqn,split_policy_dynamics,3,0.0,0.0,0.0
double_dqn,split_policy_dynamics,4,251.5917169680744,-257.15187801259685,634.3176586416503
double_dqn,split_policy_dynamics,5,1339.9896485195998,588.5624001221407,1847.849896893722
double_dqn,split_policy_dynamics,6,1569.5476039213263,61.36993674263749,2784.141799113564
double_dqn,split_policy_dynamics,7,5120.165313706635,2499.9092279148426,7356.272950077545
double_dqn,split_policy_dynamics,8,11186.191340169571,7265.021948027702,15004.979912445915
double_dqn,split_policy_dynamics,9,16466.201110109007,9816.92189259408,24520.560388650236
double_dqn,split_policy_dynamics,10,25682.45634602568,17887.08983217448,36160.575791099654
double_dqn,split_policy_dynamics,11,35732.65378783247,24679.391171904677,49282.43295358698
double_dqn,split_policy_dynamics,12,45042.32215720273,31308.111914740053,61165.83298020739
double_dqn,split_policy_dynamics,13,56698.28007335297,38503.06686268073,76080.7968207951
double_dqn,split_policy_dynamics,14,66447.39864475897,44473.92406014884,88580.62631308998
double_dqn,split_policy_dynamics,15,77512.03786270107,51579.104570197516,102990.1962710325
double_dqn,split_policy_dynamics,16,90078.56782311096,60151.12063847328,121554.80395709997
double_dqn,split_policy_dynamics,17,100081.23931218793,66942.43827663774,133229.06456303853
double_dqn,split_policy_dynamics,18,111751.27824573872,75748.62731239325,148163.6494773215
double_dqn,split_policy_dynamics,19,120914.72500296292,81980.06749703707,161470.01373823133
double_dqn,split_policy_dynamics,20,132519.74665428468,87811.54151805969,176836.2548220373
double_dqn,split_policy_dynamics,21,141571.1538076718,94641.62808481573,187840.11222215032
double_dqn,split_policy_dynamics,22,152601.28598952756,102314.89666499443,203144.1193611444
double_dqn,split_policy_dynamics,23,160841.246041416,108722.90668354744,213015.38473941098
double_dqn,split_policy_dynamics,24,170100.22588323682,113927.3280861424,225220.65097184537
double_dqn,split_policy_dynamics,25,267344.46519253246,180194.0414813312,352662.3840150741
dqn,adverse_stress,0,0.0,0.0,0.0
dqn,adverse_stress,1,0.0,0.0,0.0
dqn,adverse_stress,2,0.0,0.0,0.0
dqn,adverse_stress,3,0.0,0.0,0.0
dqn,adverse_stress,4,261.59965819285713,-148.19247222793643,630.698097379971
dqn,adverse_stress,5,1475.0167906088827,-4.361236377414934,3028.4470077508863
dqn,adverse_stress,6,4362.265195412887,2706.7333258744147,6469.157955117002
dqn,adverse_stress,7,7046.0866028552855,4689.485513841794,10522.575916571963
dqn,adverse_stress,8,15151.496243869828,10046.984398083016,21494.866023525483
dqn,adverse_stress,9,25096.785686121817,18215.673171891598,34122.50133041256
dqn,adverse_stress,10,34498.0907774869,26313.806968658206,44469.834360923836
dqn,adverse_stress,11,44664.47921624727,33818.79752190315,57559.86068256762
dqn,adverse_stress,12,60782.46792631262,46890.80327739365,77922.29839676771
dqn,adverse_stress,13,78255.78125181007,60944.04472181154,98806.13396446788
dqn,adverse_stress,14,93151.58170626283,71970.14217066855,119100.06564647338
dqn,adverse_stress,15,107212.80049854513,84288.45155592191,136834.74149739443
dqn,adverse_stress,16,122570.59629612211,96717.90825009295,153913.19919738977
dqn,adverse_stress,17,133644.92664040314,106713.70248058993,168381.58191689086
dqn,adverse_stress,18,142013.17642480886,112503.78062197354,178460.71671305527
dqn,adverse_stress,19,155013.16169934013,121513.26670780964,193522.75138684176
dqn,adverse_stress,20,166722.81497330207,133831.2375398268,205063.17512685445
dqn,adverse_stress,21,177679.3964000673,142482.27767581894,218896.63531039987
dqn,adverse_stress,22,188911.8477700774,151326.59777992338,232819.16228306867
dqn,adverse_stress,23,198363.26856314347,161326.92915029923,242067.9431205364
dqn,adverse_stress,24,207530.11130300062,167810.86346591724,255576.9449675958
dqn,adverse_stress,25,303337.727721865,250725.2538222018,377619.87269779295
dqn,base_market,0,0.0,0.0,0.0
dqn,base_market,1,0.0,0.0,0.0
dqn,base_market,2,0.0,0.0,0.0
dqn,base_market,3,0.0,0.0,0.0
dqn,base_market,4,716.9913426692775,386.7412434386062,1061.158323993846
dqn,base_market,5,1438.0996300118184,45.6390000616783,2565.958627753517
dqn,base_market,6,3573.7928548223263,916.1782469440201,5981.990423297551
dqn,base_market,7,6897.5862946806765,3504.53943750833,11325.296938575277
dqn,base_market,8,13038.404465013404,9029.266959225612,18755.423268414554
dqn,base_market,9,21090.704132259718,16399.237727592146,28365.274488256433
dqn,base_market,10,31799.549442444182,25608.695565176786,40915.57165298108
dqn,base_market,11,42106.6869786135,33063.0023015919,53654.634391262465
dqn,base_market,12,54045.58941750825,43336.3637240869,68622.4924289581
dqn,base_market,13,68416.17730592556,53473.23164160694,86954.69832878748
dqn,base_market,14,83041.454526561,66232.27524516128,105187.79866192518
dqn,base_market,15,97328.97655134177,78817.09796600882,121874.49464539065
dqn,base_market,16,116364.36875170546,95288.38427182511,147129.98072260048
dqn,base_market,17,130336.29686256441,106387.32909741237,162624.9751550774
dqn,base_market,18,143316.83328284274,115623.05542983003,181464.59683980723
dqn,base_market,19,155689.18654888278,127389.39898223754,196022.13215916534
dqn,base_market,20,169760.98724594805,138427.19289255058,213070.2189617527
dqn,base_market,21,183392.56373613185,149392.04975215302,229779.07158267996
dqn,base_market,22,197072.8831008176,160316.15905432223,247259.41822660813
dqn,base_market,23,211112.33806880531,170321.74584664794,266859.72666902613
dqn,base_market,24,224494.43540056588,182071.75941765215,283142.6092835961
dqn,base_market,25,368498.1668155146,298057.8987437036,466367.06114491785
dqn,class_imbalance_shift,0,0.0,0.0,0.0
dqn,class_imbalance_shift,1,0.0,0.0,0.0
dqn,class_imbalance_shift,2,0.0,0.0,0.0
dqn,class_imbalance_shift,3,0.0,0.0,0.0
dqn,class_imbalance_shift,4,569.3896960364301,365.1635471326992,765.9809539856903
dqn,class_imbalance_shift,5,2138.808822761635,1210.822412084452,3091.4235583056166
dqn,class_imbalance_shift,6,4414.704554357906,2905.674557899248,6387.993687409987
dqn,class_imbalance_shift,7,8359.644419279633,5936.749116832608,11939.138142845773
dqn,class_imbalance_shift,8,14058.765247036448,9692.133456887615,19121.93898893442
dqn,class_imbalance_shift,9,22826.32701054837,16552.209455525448,30856.62828512587
dqn,class_imbalance_shift,10,31045.89028259889,22177.16609490679,42409.05156573423
dqn,class_imbalance_shift,11,39847.09184764309,29841.06279516924,52564.47629638768
dqn,class_imbalance_shift,12,56783.821197029414,43835.39808763378,74883.35945492762
dqn,class_imbalance_shift,13,68063.64881894623,53632.91079783437,87743.46731858526
dqn,class_imbalance_shift,14,84054.75472734525,66371.69341461295,108804.69479045636
dqn,class_imbalance_shift,15,93195.48827867315,74096.23635652859,120092.13773957103
dqn,class_imbalance_shift,16,104969.89628385719,83464.96933779796,135414.86385761923
dqn,class_imbalance_shift,17,123603.53083429912,97514.1992756117,160789.97388073136
dqn,class_imbalance_shift,18,134345.93007468127,107770.21787547562,173182.30672623118
dqn,class_imbalance_shift,19,146498.69989715892,116907.3660513324,190077.5947529866
dqn,class_imbalance_shift,20,160588.68562596253,128477.73320820696,207571.89747798126
dqn,class_imbalance_shift,21,175512.12627921518,140585.64100563945,226218.703413165
dqn,class_imbalance_shift,22,184828.89321965465,146451.80245357688,239786.91131679728
dqn,class_imbalance_shift,23,194598.46450765416,155324.38349106448,250720.1644565322
dqn,class_imbalance_shift,24,206317.86879810478,165999.6931957858,265434.94799021713
dqn,class_imbalance_shift,25,339234.6549549096,270070.18573365064,431503.411509162
dqn,drift,0,0.0,0.0,0.0
dqn,drift,1,0.0,0.0,0.0
dqn,drift,2,0.0,0.0,0.0
dqn,drift,3,0.0,0.0,0.0
dqn,drift,4,510.488344768314,241.93982378495312,785.2726505690518
dqn,drift,5,764.3606771145505,-640.4866185510216,2491.581036741032
dqn,drift,6,2777.2225659709916,-491.10755950367945,6238.894199795811
dqn,drift,7,6510.102925205033,4268.470059944893,9993.056723047443
dqn,drift,8,13556.313730782384,10765.186111945812,17531.573726726496
dqn,drift,9,21241.02352619411,16734.483869543532,27601.4963420051
dqn,drift,10,31853.564093307,25351.078693631847,41006.19689594063
dqn,drift,11,45966.709500686324,36701.70286414656,58874.967459641375
dqn,drift,12,61784.94270762655,51156.447493588574,79056.49607934056
dqn,drift,13,75336.99287751612,62487.54714345215,95823.01314118956
dqn,drift,14,89127.31951201182,72150.28906521644,112012.7676015273
dqn,drift,15,104338.12401179707,86478.81559564058,131119.70650477547
dqn,drift,16,118446.92299773735,98168.19114891015,148970.55875877984
dqn,drift,17,129534.08205421471,103005.27636105167,162642.02945891902
dqn,drift,18,140261.66872644814,112517.07603429075,175769.05123847624
dqn,drift,19,154380.11641565015,125172.57499681802,193856.59664596562
dqn,drift,20,166921.72833087665,135419.17127606078,210203.15516648226
dqn,drift,21,179735.5958872156,147694.3443830144,226362.81749608874
dqn,drift,22,190704.11856945723,154451.6131281931,239493.9973929484
dqn,drift,23,201029.7472462185,160372.72750414073,255000.6321489798
dqn,drift,24,213451.70467308184,173040.25859016742,271782.5424124003
dqn,drift,25,332791.0214803585,265774.7655595805,421635.9432253267
dqn,noise,0,0.0,0.0,0.0
dqn,noise,1,0.0,0.0,0.0
dqn,noise,2,0.0,0.0,0.0
dqn,noise,3,0.0,0.0,0.0
dqn,noise,4,-62.13198114800773,-759.882773307846,580.5190519879601
dqn,noise,5,317.14996488841854,-1659.8903783634148,2175.524023505665
dqn,noise,6,2144.2144902721557,-566.9130043023717,4262.058764495008
dqn,noise,7,5661.093102468682,2917.681365354953,8129.748978902157
dqn,noise,8,12201.4971963818,9084.031843187493,16274.273462189958
dqn,noise,9,18406.013276865055,14569.492781208322,23496.64754260965
dqn,noise,10,28711.31297500343,23487.822899021106,34581.222339154556
dqn,noise,11,45136.89320503568,39102.70515354703,54377.35369484025
dqn,noise,12,61232.91530525736,52631.70632618777,72723.55376454024
dqn,noise,13,77890.06519468156,66266.77657690684,94322.34732481523
dqn,noise,14,91482.30142502568,78540.77634835063,111118.86285511067
dqn,noise,15,107088.24383764032,91811.72595989087,128772.61189119991
dqn,noise,16,121926.98376414872,105477.83915098195,145790.46997463208
dqn,noise,17,134057.62993791656,116985.91166303295,159443.52341019455
dqn,noise,18,147448.05797564736,127368.20777689188,177006.76864470934
dqn,noise,19,162311.00118731704,138394.01311324848,195263.6299276433
dqn,noise,20,176577.106880325,152183.86982522038,211931.9386477704
dqn,noise,21,189554.98952927647,164594.5840752283,225404.52769664742
dqn,noise,22,203699.33044643735,178308.91594916093,242360.57282555857
dqn,noise,23,216948.54690236776,189576.13899963986,257596.54334218378
dqn,noise,24,228451.7583160952,199959.69174148512,269958.7095411392
dqn,noise,25,376768.2647705223,324797.06235359854,447767.95995345677
dqn,split_policy_dynamics,0,0.0,0.0,0.0
dqn,split_policy_dynamics,1,0.0,0.0,0.0
