approval_rate_current,approval_rate_new,approval_rate_repeat,expected_default_rate_current,realized_profit,realized_npv,rolling_realized_default_rate,rolling_profit_volatility,projected_capital_usage_ratio,outstanding_ratio,repeat_share_current,expected_profit_current,expected_npv_current,applications_current,accepted_current,accepted_new_current,accepted_repeat_current,realized_default_count,realized_paid_count,realized_recovered_count,threshold_new,threshold_repeat,scenario_name,interactive_week,absolute_week,origin_interactive,reward,profit_term,npv_term,risk_shaping_term,default_rate_penalty,approval_rate_penalty,capital_usage_penalty,volatility_penalty,terminal_profit,terminal_npv,controller,seed,run_id,cumulative_reward,cumulative_profit,cumulative_npv,controller_type,experiment_group,ablation_name
0.4816753926701571,0.1111111111111111,0.963855421686747,0.11078997788737499,-291.2627458236179,-357.41169038675366,0.11737244957489673,7243.146888471426,0.5450944032145649,0.48025661178770873,0.43455497382198954,5742.291529294193,5607.92076339169,191,92,12,80,10,51,4,75.0,50.0,base_market,10,18,True,-507.8441029866786,-291.2627458236179,-89.35292259668842,-3.8776492260581246,-0.0,-123.35078534031419,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-12579.774050148126,-8539.419984778444,-8420.852631542884,baseline,main,
0.463855421686747,0.20388349514563106,0.8888888888888888,0.1185323918556052,6993.151681514872,6865.8950759319405,0.1253335744715055,5388.192293204041,0.5317141720818258,0.4770831777038856,0.3795180722891566,4405.3914516347395,4298.952832588916,166,77,21,56,5,72,1,70.0,55.0,base_market,11,19,True,8617.50995025963,6993.151681514872,1716.4737689829851,-4.148633714946182,-0.25602314978785745,-87.710843373494,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,-3962.2640998884963,-1546.2683032635723,-1554.957555610944,baseline,main,
0.480225988700565,0.23008849557522124,0.921875,0.12417490221032201,19144.109217581215,18682.874303873723,0.10509897036593366,9484.337595098443,0.523442624772138,0.4679629724617695,0.3615819209039548,3921.1286984639246,3825.127348954867,177,85,26,59,6,82,5,70.0,55.0,base_market,12,20,True,23527.903502437293,19144.109217581215,4670.718575968431,-4.34612157736127,-0.0,-120.45197740113001,-0.0,-162.12619213386114,0.0,0.0,profit_oriented,73002,2,19565.639402548797,17597.840914317643,17127.916748262778,baseline,main,
0.32335329341317365,0.06896551724137931,0.9019607843137255,0.10776261819484503,4209.215247193506,4143.617419339256,0.09926204507857733,7200.250898801652,0.4820766162185108,0.44163117795675194,0.30538922155688625,3722.0991456342404,3633.998013502204,167,54,8,46,11,83,2,80.0,55.0,base_market,13,21,True,5048.054497217848,4209.215247193506,1035.904354834814,-3.7716916368195763,-0.0,-193.29341317365268,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,24613.693899766644,21807.05616151115,21271.534167602033,baseline,main,
0.48,0.15555555555555556,0.9666666666666667,0.116812376623461,-5595.503200222388,-5552.659446826462,0.09615404197057423,8821.501739953634,0.48658200612024854,0.4329048773851026,0.4,4672.244766803929,4556.867167293792,150,72,14,58,14,82,3,75.0,45.0,base_market,14,22,True,-7160.709722867894,-5595.503200222388,-1388.1648617066155,-4.088433181821135,-0.0,-120.0,-0.0,-52.95322775706907,0.0,0.0,profit_oriented,73002,2,17452.98417689875,16211.552961288762,15718.87472077557,baseline,main,
0.43243243243243246,0.14285714285714285,0.8767123287671232,0.11082973080010614,-2310.460830434732,-2405.242634710736,0.1099449147064011,9502.724082456185,0.4693928438874978,0.4149865468992935,0.3945945945945946,4668.552616822541,4557.913159659877,185,80,16,64,13,93,3,70.0,60.0,base_market,15,23,True,-3105.669949312774,-2310.460830434732,-601.310658677684,-3.8790405780037145,-0.0,-24.864864864864945,-0.0,-165.15455475748928,0.0,0.0,profit_oriented,73002,2,14347.314227585975,13901.092130854031,13313.632086064834,baseline,main,
0.3488372093023256,0.05084745762711865,1.0,0.11065801642940823,5324.283460578306,5113.9093004515935,0.12759966623212038,4529.104641018008,0.45162382600758094,0.4094374891068302,0.313953488372093,4145.781877367803,4043.278092293462,172,60,6,54,10,59,5,80.0,35.0,base_market,16,24,True,6456.04237937927,5324.283460578306,1278.4773251128984,-3.8730305750292877,-0.5197943415566775,-142.3255813953488,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,20803.356606965244,19225.375591432337,18427.541386516426,baseline,main,
0.4482758620689655,0.29411764705882354,1.0,0.14118473188413033,12294.055747274368,11946.621453454443,0.12701505738858293,6938.2477705595575,0.4456451835965103,0.39476574562216005,0.21839080459770116,2065.3735016800274,2004.1178865491204,174,78,40,38,11,81,6,65.0,50.0,base_market,17,25,True,15218.775021612617,12294.055747274368,2986.655363363611,-4.941465615944561,-0.4428992714860082,-56.55172413793108,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,36022.13162857786,31519.431338706705,30374.16283997087,baseline,main,
0.437125748502994,0.27692307692307694,1.0,0.1399729155680738,13162.677157786451,12810.166349884359,0.11722970385322942,6233.838447817978,0.42656024552330823,0.3818143702345896,0.2215568862275449,2196.8306753502397,2132.8655395141614,167,73,36,37,9,73,6,65.0,35.0,base_market,18,26,True,16326.06819620667,13162.677157786451,3202.5415874710898,-4.899052044882583,-0.0,-34.251497005988064,-0.0,-0.0,0.0,0.0,profit_oriented,73002,2,52348.19982478453,44682.10849649316,43184.32918985523,baseline,main,
0.34375,0.05970149253731343,1.0,0.11081843554022286,28769.4655607318,28090.655777188127,0.09603387974693395,8571.246194109794,0.4168015809197446,0.3697031857239389,0.3020833333333333,4051.2058489809497,3953.165546167399,192,66,8,58,3,77,7,80.0,35.0,base_market,19,27,True,35624.01619251978,28769.4655607318,7022.663944297032,-3.8786452439077994,-0.0,-152.49999999999997,-0.0,-11.734667265142471,0.0,0.0,profit_oriented,73002,2,87972.21601730431,73451.57405722496,71274.98496704336,baseline,main,
